Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Malaysia,MYS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.664999962,3.710000038,4.110000134,3.619999886,3.150000095,2.519999981,2.450000048,3.200000048,3.430000067,3,3.529999971,3.480000019,3.609999895,3.539999962,3.529999971,3.319999933,3.230000019,3.339999914,3.690000057,3.25,3.049999952,3.039999962,3.109999895,2.880000114,3.099999905,3.440000057,3.410000086,3.349999905,3.323999882,3.378000021
North America,NAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.161263884,7.873672633,7.350593739,6.545529766,6.030229932,5.862125915,5.403768146,4.882159735,4.552529319,4.273922584,4.980445086,5.975696689,6.154114846,5.702267566,5.257599039,4.799889215,4.770944498,5.821345705,9.157155661,9.463324148,8.79328916,7.984914937,7.342107393,6.249482531,5.457498257,5.101198507,4.572026336,4.107848655,3.889743746,4.03348776
Namibia,NAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.13999939,19.21800041,19.38299942,19.39999962,21.02300072,22.7329998,24.45000076,22.99699974,21.69799995,20.29999924,20.7310009,21.28100014,21.73999977,22.09000015,21.96699905,21.69499969,21.45700073,21.38199997,21.95299911,22.10000038,19.33499908,16.77099991,19.02799988,18.52099991,20.88199997,23.35199928,21.5739994,19.87700081,20.27300072,20.58699989
New Caledonia,NCL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.34399986,18.03100014,18.84499931,18.91900063,18.89599991,18.63999939,17.97500038,17.5,17.66900063,17.2859993,17.20400047,17.11700058,16.96899986,16.30999947,15.35499954,13.97500038,12.65999985,12.46100044,13.97000027,14.39799976,14.35599995,14.67199993,14.91399956,14.59000015,14.12699986,13.68299961,13.2489996,12.84700012,12.80000019,12.78100014
Niger,NER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.356999993,1.383999944,1.440000057,1.450000048,1.453999996,1.462000012,1.45599997,1.452999949,1.481999993,1.470999956,1.470000029,1.875,2.29399991,2.696000099,3.099999905,2.303999901,1.66900003,1.195000052,0.908999979,0.583999991,0.317000002,0.384000003,0.458000004,0.523999989,0.514999986,0.504999995,0.486999989,0.470999986,0.474999994,0.485000014
Nigeria,NGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.638000011,3.673000097,3.743000031,3.756000042,3.759000063,3.769999981,3.760999918,3.757999897,3.792999983,3.779999971,3.778000116,3.816999912,3.821000099,3.786000013,3.74000001,3.645999908,3.565000057,3.539000034,3.721999884,3.76699996,3.769999981,3.734999895,3.703000069,4.561999798,4.31099987,7.059999943,8.388999939,8.243000031,8.095999718,7.960000038
Nicaragua,NIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.256000042,7.321000099,7.448999882,7.473999977,7.480999947,7.501999855,7.486000061,7.480999947,7.546000004,7.521999836,7.519999981,7.592000008,7.599999905,6.409999847,5.369999886,5.309999943,4.889999866,6.199999809,8.159999847,7.829999924,6.447000027,5.208000183,5.28000021,4.519000053,4.699999809,3.900000095,3.299999952,5.199999809,6.836999893,7.355000019
Netherlands,NLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.28399992,5.554999828,6.284999847,7.15899992,7.157000065,6.421000004,5.511000156,4.394000053,3.622999907,2.724999905,2.118999958,2.553999901,3.592999935,4.645999908,5.872000217,5.001999855,4.152999878,3.654000044,4.347000122,4.988999844,4.977000237,5.821000099,7.243000031,7.415999889,6.872000217,6.006000042,4.839000225,3.829999924,3.196000099,2.974999905
Norway,NOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.407000065,5.909999847,5.965000153,5.348999977,6.30700016,5.035999775,4.686999798,3.736999989,3.246999979,3.457999945,3.737999916,4.021999836,4.221000195,4.256000042,4.381000042,3.398999929,2.493000031,2.549999952,3.102999926,3.520999908,3.214999914,3.122999907,3.423000097,3.483999968,4.296000004,4.678999901,4.162000179,3.799999952,3.345999956,3.309999943
Nepal,NPL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.723999977,1.751000047,1.807000041,1.817000031,1.82099998,1.830000043,1.822999954,1.822000027,1.850000024,1.802999973,1.764999986,1.761999965,1.730999947,1.667000055,1.595000029,1.48300004,1.383000016,1.327999949,1.478999972,1.516000032,1.51699996,1.524999976,1.534000039,1.498999953,1.475000024,1.44599998,1.396000028,1.350000024,1.406999946,1.465999961
Nauru,NRU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61400032,10.66699982,9.803999901,8.354000092,6.460999966,6.289999962,6.856999874,7.717999935,7.022999763,6.130000114,5.433000088,5.282000065,4.750999928,4.005000114,3.806999922,3.857000113,3.661000013,4.166999817,6.120999813,6.55700016,6.491000175,6.931000233,6.264999866,5.751999855,5.364999771,5.099999905,4.702000141,4.297999859,4.068999767,4.013000011
OECD members,OED,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.729174216,7.26133363,7.730945349,7.811363549,7.581783201,7.527070809,7.24026053,7.205110814,7.166463653,6.775796289,6.623938029,7.179716311,7.299384058,7.188750692,6.829338878,6.26573412,5.814280138,6.13766646,8.28112063,8.431652713,8.030405135,8.007105696,7.926132623,7.406570139,6.831555943,6.418273929,5.886882857,5.443590486,5.356232185,5.365522499
Oman,OMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.073999882,5.43200016,5.96999979,6.03399992,5.972000122,5.77699995,5.706999779,5.763999939,5.664999962,5.400000095,5.375999928,5.472000122,5.52699995,5.382999897,4.981999874,4.573999882,4.250999928,4.142000198,5.224999905,5.018000126,4.624000072,4.531000137,4.357999802,3.897000074,3.631999969,3.269999981,3.023000002,2.864000082,2.671000004,2.546000004
Other small states,OSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.45952064,12.06499479,12.83582032,13.20235396,13.600332,13.78890171,13.93345652,13.66536119,13.5219541,13.13873361,13.13638405,12.91971617,13.12496355,12.69579875,12.15410744,11.24877563,10.50366159,10.03507178,10.76673332,10.94221683,10.43913799,10.16885708,10.33820633,10.07761211,9.998233021,9.977995563,9.560610403,9.167588381,9.159979503,9.214162667
Pakistan,PAK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58099997,0.592999995,0.616999984,0.620999992,0.621999979,0.625999987,0.621999979,0.620999992,0.633000016,0.628000021,0.626999974,0.640999973,0.64200002,0.629999995,0.614000022,0.582000017,0.398000002,0.423000008,0.535000026,0.652999997,0.796000004,1.700000048,2.953999996,1.827000022,3.565999985,3.789000034,3.944999933,4.083000183,4.453000069,4.445000172
Panama,PAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.546999931,3.592000008,3.680999994,3.697000027,3.701999903,3.71600008,3.703999996,3.700000048,3.744999886,3.727999926,3.726000071,3.776000023,3.780999899,3.736000061,3.677999973,3.559000015,3.459000111,3.426000118,3.654999971,3.713000059,2.311000109,2.391000032,2.299999952,2.72300005,3.002000093,3.315000057,3.900000095,3.894000053,3.90199995,3.825000048
Peru,PER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.495999813,5.553999901,5.670000076,5.691999912,5.698999882,5.717000008,5.703000069,5.698999882,5.757999897,5.736000061,5.734000206,5.798999786,4.788000107,4.901000023,4.860000134,4.260000229,4.188000202,4.05700016,3.900000095,3.477999926,3.441999912,3.108999968,3.236999989,2.961999893,3,3.535000086,3.460000038,3.390000105,3.309999943,3.196000099
Philippines,PHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.532999992,3.573999882,3.654000044,3.670000076,3.674000025,3.687000036,3.677000046,3.674000025,3.714999914,3.700000048,3.697999954,3.631999969,3.52699995,3.552999973,3.795000076,4.052000046,3.434000015,3.720000029,3.85800004,3.605000019,3.592000008,3.503999949,3.496999979,3.599999905,3.068000078,2.707999945,2.552000046,2.338000059,2.150000095,2.164000034
Palau,PLW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.763999939,2.802000046,2.878000021,2.89199996,2.897000074,2.90899992,2.898999929,2.895999908,2.934999943,2.920000076,2.819999933,2.763999939,2.671999931,2.542999983,2.40899992,2.236000061,2.082999945,1.980999947,2.048000097,2.002000093,2.619999886,2.630000114,2.64199996,2.601000071,2.572999954,2.539000034,2.480000019,2.423000097,2.459000111,2.486999989
Poland,POL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.09300041,13.31900024,13.99800014,14.44400024,13.3380003,12.35400009,10.96399975,9.93500042,12.28999996,16.31299973,18.37299919,19.89500046,19.37000084,19.07299995,17.74600029,13.8409996,9.602000237,7.118000031,8.166999817,9.637000084,9.631999969,10.0880003,10.32600021,8.989999771,7.500999928,6.160999775,4.887000084,3.845000029,3.473999977,3.039999962
Pre-demographic dividend,PRE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.952842486,5.000910795,5.071009409,5.032914358,4.985811246,4.973920639,4.924069622,4.897464228,4.972819138,4.991324808,5.016120707,5.10274185,5.155183912,5.094945532,5.041859298,4.908210058,4.750353754,4.658668588,4.858651837,5.280129837,5.180717328,5.078332641,5.001238157,5.110680561,5.089596389,5.555984222,5.822377245,5.72582218,5.6934621,5.679897304
Puerto Rico,PRI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.18000031,16.93000031,16.90999985,14.60000038,13.93000031,13.64000034,13.80000019,13.46000004,11.81000042,10.07999992,11.39999962,11.93999958,11.77999973,10.31000042,11.35000038,11.01000023,10.93000031,11.47999954,15,16.10000038,15.69999981,14.5,14.30000019,13.89999962,12,11.80000019,10.80000019,9.199999809,8.187000275,8.413999557
"Korea, Dem. People’s Rep.",PRK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.811000109,2.851000071,2.930999994,2.946000099,2.948999882,2.960000038,2.948999882,2.944000006,2.984999895,2.967000008,2.963999987,3.009000063,3.013000011,2.970000029,2.915999889,2.805000067,2.710999966,2.680000067,2.891000032,2.943000078,2.944000006,2.953999996,2.967999935,2.921000004,2.888000011,2.84800005,2.779000044,2.713000059,2.74000001,2.763999939
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91899991,3.984999895,5.300000191,6.712999821,7.06400013,7.297999859,6.571000099,4.65199995,4.578000069,3.809000015,3.828000069,4.497000217,6.131999969,6.316999912,7.581999779,7.646999836,7.964000225,7.552000046,9.43200016,10.77000046,12.67700005,15.52700043,16.18300056,13.89400005,12.44400024,11.06599998,8.866999626,6.993000031,6.334000111,5.933000088
Paraguay,PRY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.965000153,9.048000336,9.211000443,9.243000031,9.251999855,9.277999878,9.258000374,9.251999855,9.335000038,9.303999901,9.300999641,9.392999649,6.81400013,6.513000011,4.824999809,5.276000023,4.712999821,4.414999962,5.460000038,4.568999767,4.669000149,4.085000038,4.385000229,5.03399992,4.556000233,5.255000114,4.614999771,4.53399992,4.809000015,4.835999966
West Bank and Gaza,PSE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.42700005,10.47599983,10.57299995,10.5909996,10.59599972,10.61100006,10.59899998,10.59500027,10.64400005,10.625,21.49300003,27.46500015,23.00399971,23.21500015,20.01600075,19.01399994,18.28199959,22.91300011,20.45199966,21.41600037,17.59700012,19.20199966,19.8939991,20.52599907,23.00499916,23.93899918,25.67700005,26.25600052,26.16900063,26.09799957
Pacific island small states,PSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.075177484,3.127356996,3.219486158,3.2649627,3.304726136,3.348918131,3.369971289,3.399012043,3.474562159,3.489541773,3.52742689,3.599200026,3.630234,3.500914346,3.380075098,3.260772938,3.207057566,3.216621802,3.473459683,3.439721057,3.364346842,3.437726983,3.339150651,3.272793895,3.22211342,3.167450849,3.088337326,3.01339654,2.970332224,2.943942333
Post-demographic dividend,PST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.325763046,6.901992904,7.468198655,7.506263413,7.400151685,7.564597335,7.355075322,7.378404539,7.106202693,6.535272807,6.374315008,6.767124486,6.856440906,6.659403886,6.353601478,5.931486439,5.525762216,5.865808078,8.023750018,8.303344314,8.012576014,8.065899481,7.980150967,7.459643698,6.869209323,6.404318284,5.833466439,5.28618863,4.999670912,5.030064089
French Polynesia,PYF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.94200039,11.31400013,11.90600014,11.91899967,11.87800026,11.7510004,11.56200027,11.3920002,11.64900017,11.60400009,11.55500031,11.71000004,12.22299957,12.34300041,12.38799953,12.07499981,11.73999977,11.77499962,13.86499977,14.31900024,14.31400013,14.58199978,14.8039999,14.29399967,13.74499989,13.25599957,12.77400017,12.31400013,12.09599972,11.93400002
Qatar,QAT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.536999941,2.08100009,2.967999935,2.898000002,2.680000067,2.453999996,2.128000021,2.144000053,2.15199995,1.588000059,1.659999967,1.771000028,1.75,1.578999996,1.126999974,0.870000005,0.519999981,0.310000002,0.310000002,0.449999988,0.560000002,0.479999989,0.280000001,0.200000003,0.170000002,0.150000006,0.140000001,0.109999999,0.090999998,0.082000002
Romania,ROU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.18999958,8.260000229,8.270999908,8.170000076,8.010000229,6.739999771,5.513999939,5.629000187,6.236999989,6.967000008,6.558000088,8.109999657,6.949999809,7.718999863,7.173999786,7.269000053,6.413000107,5.787000179,6.859000206,6.959000111,7.177000046,6.794000149,7.096000195,6.802000046,6.811999798,5.901000023,4.927000046,4.186999798,3.976000071,3.921999931
Russian Federation,RUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.139999866,5.181000233,5.882999897,8.130999565,9.449000359,9.664999962,11.81299973,13.26099968,13.03600025,10.58100033,8.977999687,7.875,8.210000038,7.763000011,7.124000072,7.054999828,6.001999855,6.204999924,8.300999641,7.368999958,6.535999775,5.43599987,5.458000183,5.159999847,5.571000099,5.559000015,5.211999893,4.846000195,4.585000038,4.425000191
Rwanda,RWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300000012,0.347000003,0.407999992,0.456999987,0.505999982,0.560000002,0.601999998,0.648000002,0.713999987,0.759000003,0.811999977,0.889999986,0.91900003,0.924000025,0.920000017,0.884000003,0.856000006,0.861000001,1.00999999,1.072000027,1.101999998,1.138000011,1.177999973,1.16900003,1.143000007,1.113000035,1.062999964,1.01699996,1.029999971,1.041000009
South Asia,SAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.90967904,4.945528662,5.039972467,5.044389083,5.040428122,5.035173893,5.016027662,5.003184802,5.053202161,5.024830897,5.052219225,5.148229578,5.173258669,5.122957871,5.052528694,4.846908978,4.738305679,4.720849839,5.021621547,4.908353961,4.935868217,5.056030719,5.23424556,5.065398212,5.209341179,5.183396839,5.12543454,5.059690961,5.111422752,5.140202804
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.302000046,7.199999809,7.021999836,6.959000111,6.392000198,5.895999908,5.346000195,4.699999809,4.349999905,4.570000172,4.619999886,5.269999981,5.559999943,5.820000172,6.050000191,6.25,5.730000019,5.079999924,5.380000114,5.550000191,5.769999981,5.519999981,5.570000172,5.71999979,5.590000153,5.650000095,5.889999866,6.039999962,5.927000046,5.857999802
Sudan,SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.08300018,15.17199993,15.34899998,15.38099957,15.39000034,15.41600037,15.3920002,15.38399982,15.47200012,15.43599987,15.43099976,15.52900028,15.53800011,15.44799995,15.33100033,15.08600044,14.87199974,14.80000019,13,15.18599987,17.44000053,17.4659996,17.49900055,17.39100075,17.31599998,17.22299957,17.05999947,16.89999962,16.53499985,16.61800003
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.440000057,5.480999947,5.561999798,5.577000141,5.581999779,5.593999863,5.584000111,5.580999851,5.622000217,5.605999947,5.605000019,5.650000095,6.712999821,7.802999973,8.94299984,10.02999973,9.852000237,9.802000046,10.2329998,10.34500027,10.35999966,9.427000046,8.541999817,7.611000061,6.756999969,6.705999851,6.614999771,6.52699995,6.604000092,6.676000118
Singapore,SGP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.180000067,3.089999914,3.069999933,3.029999971,3.299999952,3.569999933,2.5,3.410000086,4.849999905,3.700000048,3.75999999,5.650000095,5.929999828,5.840000153,5.590000153,4.480000019,3.900000095,3.960000038,5.860000134,4.119999886,3.890000105,3.720000029,3.859999895,3.74000001,3.789999962,4.079999924,4.199999809,4.019000053,4.109000206,4.380000114
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.929999948,1.970000029,2.051000118,2.065999985,2.069999933,2.082000017,2.071000099,2.066999912,2.10800004,2.09100008,2.088000059,2.134000063,2.138999939,2.095999956,2.042000055,1.934999943,1.847000003,1.819000006,2.019999981,1.654999971,1.286000013,0.967999995,0.694000006,0.67900002,0.66900003,0.657999992,0.637000024,0.617999971,0.575999975,0.541999996
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.267999887,3.303999901,3.375,3.388000011,3.39199996,3.403000116,3.394000053,3.391000032,3.427000046,3.413000107,3.411000013,3.450999975,3.45600009,3.420000076,3.493999958,3.512000084,3.539999962,3.627000093,3.970000029,4.157000065,4.293000221,4.440999985,4.597000122,4.677999973,4.637000084,4.586999893,4.5,4.416999817,4.427999973,4.440999985
El Salvador,SLV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53000021,7.880000114,9.93999958,7.679999828,7.650000095,7.679999828,7.980000019,7.099999905,6.679999828,6.960000038,6.960000038,5.730000019,6.260000229,6.050000191,7.21999979,6.570000172,6.409999847,5.880000114,7.329999924,4.893000126,4.296999931,3.842999935,3.693000078,4.153999805,3.997999907,4.418000221,4.385000229,4.006000042,4.110000134,4.196000099
San Marino,SMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.45600033,11.5340004,11.68700027,11.71500015,11.72200012,11.74499989,11.72399998,11.7159996,11.79300022,11.76200008,11.75699997,11.84200001,11.85000038,11.77099991,11.67000008,11.45699978,11.27299976,11.21000004,11.6239996,11.72399998,11.72799969,11.74800014,11.77499962,11.68500042,11.62300014,11.54599953,11.41100025,11.27999973,11.35099983,11.39999962
Serbia,SRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.15799999,13.22799969,13.36600018,13.3920002,13.39999962,13.19999981,13.80000019,13.69999981,13.69999981,12.60000038,12.80000019,13.80000019,15.19999981,18.5,20.85000038,20.85000038,18.05999947,13.70499992,16.1420002,19.21800041,22.9659996,24,22.15399933,19.22299957,17.65999985,15.25699997,13.47700024,12.7329998,12.68599987,12.72200012
Sub-Saharan Africa (excluding high income),SSA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.280904216,6.341981464,6.447048152,6.444096547,6.451362754,6.490749803,6.491096798,6.475673429,6.589014195,6.55408316,6.541042328,6.705388844,6.610838733,6.298807907,6.165211165,5.958011096,5.701922428,5.364699868,5.572019776,5.944663139,5.850863035,5.773086248,5.68080097,5.740645015,5.750170247,6.14083387,6.277998486,6.158683561,6.186109627,6.175040917
South Sudan,SSD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.39599991,12.47599983,12.63300037,12.6619997,12.66899967,12.69299984,12.67199993,12.66399956,12.74300003,12.71199989,12.70699978,12.79399967,12.80300045,12.72299957,12.61900043,12.40200043,12.21399975,12.14999962,12.57400036,12.67700005,12.68099976,12.70199966,12.72999954,12.63799953,12.57499981,12.49600029,12.35900021,12.22500038,12.24400043,12.25699997
Sub-Saharan Africa,SSF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.287915182,6.348935793,6.453977373,6.451006933,6.458157266,6.497204423,6.497259502,6.481603699,6.594619302,6.559451231,6.546193791,6.708306277,6.614063836,6.302600822,6.171406743,5.963574714,5.706782241,5.367817933,5.574887707,5.947563218,5.853487122,5.775858159,5.683486943,5.743431404,5.7528074,6.141869015,6.278714226,6.159415136,6.186806795,6.175756538
Small states,SST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.36333236,11.86759355,12.46067285,12.55415765,12.77885907,12.85915807,12.97468823,12.64748011,12.57348323,12.21552411,12.14051263,11.96700484,11.89335544,11.48969491,11.04279,10.21032029,9.580146646,9.304757785,10.14759355,10.39463626,10.04814486,9.973721762,10.20714195,9.861907299,9.764216246,9.733939134,9.238747021,8.717256818,8.645775794,8.702974863
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.08899975,14.16600037,14.31799984,14.34700012,14.35499954,14.37800026,14.35900021,14.35299969,14.4289999,14.39999962,15.72999954,17.62999916,16.36000061,16.12000084,16.46999931,16.64999962,15.85000038,15.21500015,15.11499977,14.65999985,14.11200047,13.59000015,13.61600018,13.53199959,13.47200012,13.39999962,13.27299976,13.14799976,13.36900043,13.67099953
Suriname,SUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1590004,17.28000069,15.64000034,12.69999981,8.390000343,10.88000011,10.56000042,10.63000011,13.60000038,12.68999958,11.83899975,11.10400009,10.31900024,9.489999771,9.274999619,8.972000122,8.696000099,8.520000458,8.720000267,7.150000095,7.539999962,8.100000381,6.599999905,6.940000057,7.21999979,7.169000149,7.080999851,6.993999958,7.334000111,7.472000122
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.66699982,11.64900017,12.19999981,13.65400028,13.10900021,11.3409996,11.89400005,12.18700027,15.94699955,19.06200027,19.38199997,18.72100067,17.12000084,18.59900093,16.25600052,13.37300014,11.14299965,9.508000374,12.02499962,14.37899971,13.61699963,13.9630003,14.22099972,13.18400002,11.48099995,9.670000076,8.130999565,6.535999775,5.56099987,5.104000092
